gender,age_band,num_of_prev_attempts,score,final_result,dataset
M,55<=,0,91.0,Pass,D2
F,0-35,0,75.0,Pass,D2
M,0-35,0,56.16666666666666,Fail,D2
F,0-35,0,51.2,Fail,D2
M,0-35,0,78.25,Fail,D2
M,35-55,0,,Fail,D2
F,0-35,0,70.0,Fail,D2
F,0-35,0,84.57142857142857,Pass,D2
M,0-35,0,84.7,Pass,D2
M,0-35,0,,Fail,D2
F,0-35,0,69.0,Fail,D2
M,35-55,0,75.0,Fail,D2
F,0-35,0,47.4,Fail,D2
M,0-35,0,91.85714285714286,Pass,D2
F,0-35,0,54.0,Fail,D2
M,0-35,0,92.5,Fail,D2
F,0-35,0,60.85714285714285,Pass,D2
M,0-35,0,,Fail,D2
F,0-35,0,68.33333333333333,Pass,D2
M,35-55,0,,Fail,D2
M,0-35,0,88.0,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,88.85714285714286,Pass,D2
F,35-55,0,88.57142857142857,Pass,D2
M,0-35,0,,Fail,D2
F,0-35,0,73.0,Pass,D2
F,0-35,0,83.33333333333333,Excellent,D2
F,0-35,0,64.33333333333333,Fail,D2
M,0-35,0,83.42857142857143,Pass,D2
F,0-35,0,68.28571428571429,Pass,D2
F,0-35,0,60.0,Fail,D2
F,0-35,0,45.0,Fail,D2
F,0-35,0,69.4,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,74.28571428571429,Pass,D2
M,0-35,0,69.53333333333333,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,83.57142857142857,Pass,D2
F,0-35,0,76.42857142857143,Pass,D2
F,0-35,0,,Fail,D2
M,0-35,0,62.285714285714285,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,77.0,Pass,D2
M,0-35,0,45.57142857142857,Fail,D2
M,35-55,0,76.85714285714286,Pass,D2
M,0-35,0,80.28571428571429,Pass,D2
M,0-35,0,41.0,Fail,D2
M,35-55,0,87.14285714285714,Pass,D2
F,0-35,0,65.75,Fail,D2
F,0-35,0,78.75,Fail,D2
M,0-35,0,70.14285714285714,Pass,D2
M,0-35,0,61.66666666666666,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,70.42857142857143,Fail,D2
F,0-35,0,84.42857142857143,Pass,D2
F,0-35,0,44.285714285714285,Fail,D2
M,0-35,0,93.71428571428572,Excellent,D2
M,0-35,0,79.0,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,92.0,Excellent,D2
M,35-55,0,60.63636363636363,Fail,D2
M,0-35,0,67.0,Pass,D2
M,0-35,0,79.33333333333333,Pass,D2
M,0-35,0,69.66666666666667,Excellent,D2
M,0-35,0,73.0,Pass,D2
M,0-35,0,60.0,Fail,D2
M,0-35,0,84.0,Excellent,D2
M,0-35,0,,Fail,D2
F,0-35,0,79.57142857142857,Pass,D2
M,0-35,0,60.16666666666666,Fail,D2
F,35-55,0,,Fail,D2
M,35-55,0,72.66666666666667,Fail,D2
F,0-35,0,71.42857142857143,Pass,D2
M,0-35,0,76.42857142857143,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,63.42857142857143,Pass,D2
M,0-35,0,90.71428571428572,Excellent,D2
M,0-35,0,85.28571428571429,Pass,D2
M,0-35,0,80.57142857142857,Pass,D2
F,0-35,0,38.75,Fail,D2
M,0-35,0,84.42857142857143,Pass,D2
M,0-35,0,92.14285714285714,Excellent,D2
M,35-55,0,37.16666666666666,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,59.625,Fail,D2
M,0-35,0,70.71428571428571,Pass,D2
M,35-55,0,67.42857142857143,Pass,D2
M,0-35,0,66.71428571428571,Pass,D2
M,0-35,0,57.285714285714285,Pass,D2
M,0-35,0,,Fail,D2
M,35-55,0,78.0,Fail,D2
M,35-55,0,64.57142857142857,Fail,D2
F,0-35,0,68.28571428571429,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,46.66666666666666,Fail,D2
M,0-35,0,0.0,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,70.14285714285714,Pass,D2
M,35-55,0,93.8125,Excellent,D2
M,0-35,0,46.142857142857146,Fail,D2
F,0-35,0,80.6875,Excellent,D2
M,0-35,0,53.142857142857146,Pass,D2
M,0-35,0,42.142857142857146,Pass,D2
M,0-35,0,89.42857142857143,Excellent,D2
M,0-35,0,74.42857142857143,Pass,D2
M,35-55,0,,Fail,D2
M,35-55,0,64.57142857142857,Fail,D2
M,0-35,0,38.0,Fail,D2
M,55<=,0,97.4375,Excellent,D2
F,0-35,0,67.57142857142857,Pass,D2
M,0-35,0,75.2,Pass,D2
M,0-35,0,,Fail,D2
M,35-55,0,52.5,Fail,D2
M,35-55,0,59.285714285714285,Pass,D2
F,0-35,0,55.5,Fail,D2
F,0-35,0,54.5,Fail,D2
M,35-55,0,66.0,Pass,D2
M,35-55,0,90.42857142857144,Excellent,D2
M,0-35,0,,Fail,D2
M,0-35,0,45.25,Fail,D2
F,0-35,0,,Fail,D2
F,35-55,0,60.57142857142857,Pass,D2
F,0-35,0,57.285714285714285,Fail,D2
M,35-55,0,86.57142857142857,Excellent,D2
M,0-35,0,80.85714285714286,Pass,D2
M,35-55,0,56.25,Fail,D2
M,0-35,0,85.71428571428571,Excellent,D2
M,0-35,0,45.0,Fail,D2
F,0-35,0,48.57142857142857,Fail,D2
F,0-35,0,65.0,Fail,D2
M,0-35,0,82.25,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,75.57142857142857,Pass,D2
M,35-55,0,68.33333333333333,Fail,D2
M,35-55,0,60.4,Fail,D2
F,0-35,0,66.61538461538461,Pass,D2
M,55<=,0,95.28571428571428,Excellent,D2
F,0-35,0,61.42857142857143,Pass,D2
M,0-35,0,77.42857142857143,Pass,D2
F,0-35,0,,Fail,D2
F,0-35,0,70.14285714285714,Pass,D2
F,0-35,0,64.2,Fail,D2
M,0-35,0,55.42857142857143,Fail,D2
M,0-35,0,,Fail,D2
F,35-55,0,,Fail,D2
M,0-35,0,86.42857142857143,Pass,D2
F,35-55,0,38.0,Fail,D2
M,0-35,0,85.0,Fail,D2
M,35-55,0,,Fail,D2
F,0-35,0,,Fail,D2
M,35-55,0,78.28571428571429,Pass,D2
M,0-35,0,55.0,Fail,D2
M,35-55,0,70.14285714285714,Pass,D2
M,35-55,0,58.285714285714285,Fail,D2
M,35-55,0,72.28571428571429,Pass,D2
M,35-55,0,65.57142857142857,Pass,D2
F,0-35,0,58.5,Fail,D2
M,0-35,0,60.9375,Pass,D2
M,0-35,0,93.0,Excellent,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,70.0,Fail,D2
M,0-35,0,66.25,Fail,D2
F,0-35,0,,Fail,D2
M,35-55,0,66.28571428571429,Pass,D2
F,35-55,0,84.28571428571429,Pass,D2
M,0-35,0,82.28571428571429,Pass,D2
M,0-35,0,,Fail,D2
F,35-55,0,86.25,Fail,D2
M,0-35,0,80.5,Pass,D2
M,0-35,0,68.57142857142857,Pass,D2
M,0-35,0,72.0,Pass,D2
M,0-35,0,,Fail,D2
F,0-35,0,57.66666666666666,Fail,D2
M,35-55,0,83.42857142857143,Pass,D2
F,0-35,0,60.57142857142857,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,78.0,Fail,D2
F,0-35,0,71.5,Fail,D2
F,0-35,0,,Fail,D2
M,35-55,0,77.2,Fail,D2
F,0-35,0,57.5,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,53.42857142857143,Fail,D2
F,0-35,0,35.0,Fail,D2
F,0-35,0,68.28571428571429,Pass,D2
M,0-35,0,62.0,Fail,D2
M,0-35,0,56.333333333333336,Fail,D2
F,0-35,0,53.333333333333336,Fail,D2
F,35-55,0,72.71428571428571,Pass,D2
F,35-55,0,,Fail,D2
M,0-35,0,80.2,Pass,D2
M,35-55,0,91.0,Excellent,D2
M,0-35,0,30.0,Fail,D2
M,0-35,0,96.85714285714286,Excellent,D2
M,0-35,0,53.25,Fail,D2
F,0-35,0,72.28571428571429,Pass,D2
M,0-35,0,68.14285714285714,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,89.57142857142857,Pass,D2
F,35-55,0,,Fail,D2
M,0-35,0,71.14285714285714,Pass,D2
F,55<=,1,56.75,Fail,D2
M,0-35,0,76.0,Fail,D2
F,0-35,0,89.33333333333333,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,70.0,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,58.66666666666666,Fail,D2
F,0-35,0,60.0,Fail,D2
M,35-55,0,,Fail,D2
M,0-35,0,55.142857142857146,Pass,D2
M,0-35,0,53.57142857142857,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,62.0,Fail,D2
F,0-35,0,88.57142857142857,Excellent,D2
M,0-35,0,75.0,Pass,D2
M,0-35,0,66.0,Fail,D2
M,0-35,0,51.0,Fail,D2
F,35-55,0,,Fail,D2
F,0-35,0,79.42857142857143,Pass,D2
F,0-35,0,48.5,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,83.16666666666667,Excellent,D2
M,35-55,0,,Fail,D2
F,0-35,0,64.33333333333333,Pass,D2
M,0-35,0,63.285714285714285,Fail,D2
F,35-55,0,83.14285714285714,Pass,D2
F,0-35,0,96.2,Fail,D2
M,35-55,0,,Fail,D2
F,0-35,0,55.0,Fail,D2
F,35-55,0,83.71428571428571,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,88.0,Pass,D2
M,0-35,0,,Fail,D2
F,0-35,0,92.28571428571428,Excellent,D2
F,0-35,0,93.6,Fail,D2
F,35-55,0,62.75,Fail,D2
M,0-35,0,40.0,Fail,D2
F,35-55,0,,Fail,D2
F,0-35,0,54.0,Fail,D2
F,0-35,0,52.833333333333336,Fail,D2
M,35-55,0,82.57142857142857,Pass,D2
M,0-35,0,62.833333333333336,Pass,D2
F,0-35,0,44.71428571428572,Fail,D2
M,0-35,0,78.42857142857143,Pass,D2
M,0-35,0,74.14285714285714,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,42.333333333333336,Fail,D2
F,0-35,0,74.57142857142857,Pass,D2
F,0-35,0,94.14285714285714,Excellent,D2
M,0-35,0,59.42857142857143,Fail,D2
M,0-35,0,78.85714285714286,Excellent,D2
F,0-35,0,91.71428571428572,Excellent,D2
M,0-35,0,61.85714285714285,Pass,D2
M,35-55,0,84.0,Pass,D2
F,35-55,0,86.6875,Pass,D2
F,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,52.8,Fail,D2
F,0-35,0,69.33333333333333,Fail,D2
F,0-35,0,50.0,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,50.85714285714285,Fail,D2
F,35-55,0,49.333333333333336,Fail,D2
F,0-35,0,42.57142857142857,Fail,D2
M,0-35,0,54.333333333333336,Fail,D2
F,0-35,0,85.0,Fail,D2
M,0-35,0,84.14285714285714,Pass,D2
F,0-35,0,,Fail,D2
M,35-55,0,75.71428571428571,Pass,D2
M,0-35,0,32.666666666666664,Fail,D2
F,0-35,0,70.0,Fail,D2
F,0-35,0,84.42857142857143,Pass,D2
M,0-35,0,58.333333333333336,Fail,D2
M,0-35,0,58.0,Fail,D2
F,0-35,0,72.28571428571429,Pass,D2
M,0-35,0,92.28571428571428,Excellent,D2
F,35-55,0,74.4,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,66.42857142857143,Pass,D2
M,35-55,0,65.42857142857143,Fail,D2
M,35-55,0,,Fail,D2
M,0-35,0,76.92857142857143,Pass,D2
M,0-35,0,86.42857142857143,Excellent,D2
M,35-55,0,86.0,Excellent,D2
M,0-35,0,,Fail,D2
M,0-35,0,80.0,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,35.0,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,59.71428571428572,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,85.42857142857143,Pass,D2
M,0-35,0,84.42857142857143,Pass,D2
M,0-35,0,82.5,Fail,D2
M,0-35,0,74.0,Fail,D2
M,0-35,0,40.0,Fail,D2
M,0-35,0,87.57142857142857,Pass,D2
F,0-35,0,88.28571428571429,Excellent,D2
F,0-35,0,63.285714285714285,Pass,D2
M,0-35,0,82.42857142857143,Pass,D2
F,0-35,0,72.57142857142857,Pass,D2
M,0-35,0,85.71428571428571,Pass,D2
F,0-35,0,,Fail,D2
F,0-35,0,95.0,Fail,D2
M,0-35,0,51.833333333333336,Fail,D2
F,35-55,0,90.5,Fail,D2
M,0-35,0,60.0,Fail,D2
M,0-35,0,56.66666666666666,Fail,D2
M,35-55,0,82.1875,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,63.4,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,44.57142857142857,Fail,D2
M,0-35,0,67.5,Fail,D2
F,0-35,0,51.0,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,65.0,Fail,D2
F,0-35,0,58.85714285714285,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,72.0,Fail,D2
M,0-35,0,57.5,Fail,D2
M,0-35,0,68.0,Pass,D2
M,0-35,0,89.0,Excellent,D2
M,0-35,0,35.0,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,63.85714285714285,Pass,D2
F,0-35,0,69.71428571428571,Pass,D2
F,0-35,0,61.142857142857146,Pass,D2
M,0-35,0,73.0,Pass,D2
F,0-35,0,68.71428571428571,Pass,D2
M,0-35,0,75.0,Fail,D2
M,0-35,0,50.0,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,80.0,Fail,D2
F,35-55,0,91.71428571428572,Excellent,D2
F,0-35,0,75.42857142857143,Pass,D2
M,0-35,0,91.0,Excellent,D2
M,0-35,0,66.66666666666667,Fail,D2
M,0-35,0,80.0,Fail,D2
F,0-35,0,61.71428571428572,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,52.5,Fail,D2
M,0-35,0,64.14285714285714,Pass,D2
F,0-35,0,56.8,Fail,D2
M,0-35,0,67.57142857142857,Pass,D2
F,0-35,0,,Fail,D2
F,0-35,0,84.0,Pass,D2
M,0-35,0,72.85714285714286,Pass,D2
F,35-55,0,84.0,Pass,D2
F,35-55,0,68.0,Fail,D2
M,0-35,0,67.14285714285714,Pass,D2
M,0-35,0,76.14285714285714,Pass,D2
M,0-35,0,85.85714285714286,Pass,D2
M,0-35,0,85.57142857142857,Pass,D2
F,0-35,0,73.42857142857143,Pass,D2
M,0-35,0,70.0,Fail,D2
M,0-35,0,57.66666666666666,Fail,D2
F,0-35,0,65.5,Fail,D2
F,0-35,0,77.71428571428571,Pass,D2
M,35-55,0,85.42857142857143,Pass,D2
F,35-55,0,85.85714285714286,Excellent,D2
F,0-35,0,,Fail,D2
M,0-35,0,52.285714285714285,Fail,D2
M,0-35,0,55.0,Fail,D2
F,0-35,0,50.0,Fail,D2
F,0-35,0,79.28571428571429,Pass,D2
M,0-35,0,69.28571428571429,Pass,D2
F,35-55,0,78.71428571428571,Pass,D2
M,35-55,0,74.85714285714286,Pass,D2
M,0-35,0,60.285714285714285,Pass,D2
M,0-35,0,59.42857142857143,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,61.142857142857146,Pass,D2
M,0-35,0,59.285714285714285,Pass,D2
M,35-55,0,97.71428571428572,Excellent,D2
F,0-35,0,32.75,Fail,D2
M,0-35,0,86.42857142857143,Excellent,D2
F,0-35,0,69.0,Pass,D2
M,55<=,0,93.42857142857144,Excellent,D2
F,0-35,0,93.0,Excellent,D2
M,0-35,0,81.25,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,70.0,Fail,D2
M,0-35,0,78.71428571428571,Pass,D2
M,0-35,0,80.0,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,75.5,Fail,D2
M,35-55,0,78.33333333333333,Pass,D2
M,0-35,0,,Fail,D2
F,0-35,0,48.0,Fail,D2
M,35-55,0,78.85714285714286,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,87.42857142857143,Excellent,D2
M,35-55,0,92.57142857142856,Excellent,D2
M,35-55,0,53.42857142857143,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,89.25,Excellent,D2
M,0-35,0,83.5625,Pass,D2
M,0-35,0,66.14285714285714,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,78.57142857142857,Pass,D2
F,0-35,0,80.14285714285714,Pass,D2
F,0-35,0,73.33333333333333,Pass,D2
M,0-35,0,,Fail,D2
F,35-55,0,,Fail,D2
F,0-35,0,87.0,Pass,D2
M,0-35,0,72.71428571428571,Pass,D2
F,0-35,0,48.57142857142857,Fail,D2
M,0-35,0,93.5625,Excellent,D2
F,0-35,0,,Fail,D2
M,0-35,0,89.125,Pass,D2
F,0-35,0,65.85714285714286,Pass,D2
F,0-35,0,61.5,Fail,D2
M,0-35,0,59.9375,Fail,D2
F,0-35,0,82.71428571428571,Pass,D2
F,0-35,0,,Fail,D2
M,0-35,0,83.16666666666667,Pass,D2
M,0-35,0,72.75,Fail,D2
M,0-35,0,77.33333333333333,Pass,D2
M,0-35,0,55.0,Fail,D2
F,0-35,0,77.8125,Pass,D2
F,0-35,0,85.0,Pass,D2
M,0-35,0,42.5,Fail,D2
M,0-35,0,71.0,Pass,D2
M,0-35,0,71.66666666666667,Pass,D2
F,0-35,0,51.142857142857146,Fail,D2
M,0-35,0,63.71428571428572,Pass,D2
M,0-35,0,68.2,Fail,D2
F,0-35,0,94.57142857142856,Excellent,D2
M,0-35,0,44.71428571428572,Fail,D2
F,0-35,0,60.142857142857146,Pass,D2
M,0-35,0,,Fail,D2
M,35-55,0,81.42857142857143,Pass,D2
F,0-35,0,80.0,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,73.85714285714286,Pass,D2
F,0-35,0,68.14285714285714,Pass,D2
M,0-35,0,87.85714285714286,Pass,D2
M,0-35,0,80.71428571428571,Pass,D2
M,0-35,0,63.57142857142857,Pass,D2
F,0-35,0,80.57142857142857,Excellent,D2
M,0-35,0,76.42857142857143,Pass,D2
F,0-35,0,,Fail,D2
M,0-35,0,67.0,Fail,D2
M,0-35,0,73.42857142857143,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,42.16666666666666,Fail,D2
F,35-55,0,,Fail,D2
M,0-35,0,77.0,Pass,D2
F,35-55,0,54.0,Fail,D2
M,35-55,0,67.14285714285714,Pass,D2
M,0-35,0,91.5,Pass,D2
M,0-35,0,79.57142857142857,Pass,D2
F,0-35,0,,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,,Fail,D2
M,35-55,0,,Fail,D2
F,0-35,0,83.71428571428571,Pass,D2
F,35-55,0,,Fail,D2
F,0-35,0,37.66666666666666,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,86.85714285714286,Pass,D2
M,0-35,0,82.57142857142857,Pass,D2
F,0-35,0,58.42857142857143,Fail,D2
M,0-35,0,87.33333333333333,Pass,D2
F,0-35,0,79.14285714285714,Pass,D2
M,0-35,0,,Fail,D2
F,0-35,0,86.8125,Pass,D2
F,0-35,0,65.0,Fail,D2
M,0-35,0,77.0,Pass,D2
F,0-35,0,46.66666666666666,Fail,D2
M,0-35,0,81.0,Pass,D2
F,0-35,0,34.333333333333336,Fail,D2
F,0-35,0,74.0,Pass,D2
M,0-35,0,81.0,Excellent,D2
M,0-35,0,65.3125,Pass,D2
F,0-35,0,,Fail,D2
F,35-55,0,79.33333333333333,Fail,D2
F,35-55,0,55.71428571428572,Pass,D2
M,0-35,0,73.66666666666667,Pass,D2
M,0-35,0,85.42857142857143,Excellent,D2
F,0-35,0,,Fail,D2
M,35-55,0,,Fail,D2
F,0-35,0,87.28571428571429,Pass,D2
F,0-35,0,77.0,Pass,D2
F,0-35,0,,Fail,D2
M,35-55,0,90.71428571428572,Pass,D2
M,35-55,0,80.0,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,65.0,Fail,D2
M,35-55,0,79.35714285714286,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,55.0,Fail,D2
M,0-35,0,83.28571428571429,Excellent,D2
M,55<=,0,96.8125,Excellent,D2
F,0-35,0,,Fail,D2
M,0-35,0,55.0,Fail,D2
M,35-55,0,,Fail,D2
M,0-35,0,64.75,Fail,D2
F,0-35,0,80.42857142857143,Pass,D2
F,0-35,0,47.85714285714285,Fail,D2
M,0-35,0,52.5,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,,Fail,D2
F,35-55,0,87.07142857142857,Pass,D2
F,0-35,0,57.57142857142857,Fail,D2
F,35-55,0,64.33333333333333,Pass,D2
M,0-35,0,76.14285714285714,Pass,D2
F,0-35,0,,Fail,D2
F,0-35,0,50.0,Fail,D2
M,0-35,0,80.0,Fail,D2
F,0-35,0,42.0,Fail,D2
M,0-35,0,43.333333333333336,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,85.57142857142857,Pass,D2
F,0-35,0,87.85714285714286,Pass,D2
F,0-35,0,58.142857142857146,Pass,D2
M,35-55,0,57.71428571428572,Fail,D2
M,0-35,0,89.85714285714286,Pass,D2
F,0-35,0,94.5625,Excellent,D2
M,0-35,0,81.71428571428571,Excellent,D2
M,0-35,0,,Fail,D2
F,0-35,0,15.0,Fail,D2
F,0-35,0,90.6,Fail,D2
M,35-55,0,,Fail,D2
M,0-35,0,94.0,Excellent,D2
M,0-35,0,80.0,Fail,D2
F,35-55,0,63.333333333333336,Fail,D2
M,0-35,0,88.0,Pass,D2
M,0-35,0,76.85714285714286,Pass,D2
M,0-35,0,60.75,Fail,D2
F,0-35,0,58.0,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,86.0,Pass,D2
M,0-35,0,74.85714285714286,Pass,D2
M,0-35,0,42.5,Fail,D2
M,0-35,0,89.42857142857143,Pass,D2
M,35-55,0,86.85714285714286,Excellent,D2
M,0-35,0,56.0,Fail,D2
M,0-35,0,67.71428571428571,Pass,D2
M,0-35,0,85.71428571428571,Pass,D2
F,0-35,0,,Fail,D2
M,0-35,0,79.85714285714286,Excellent,D2
F,0-35,0,,Fail,D2
M,0-35,0,56.142857142857146,Pass,D2
F,0-35,0,62.285714285714285,Pass,D2
M,0-35,0,64.25,Fail,D2
M,0-35,0,78.25,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,71.14285714285714,Pass,D2
M,0-35,0,67.85714285714286,Pass,D2
F,0-35,0,55.285714285714285,Fail,D2
M,0-35,0,67.71428571428571,Pass,D2
M,35-55,0,84.0,Pass,D2
M,0-35,0,58.5,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,45.333333333333336,Pass,D2
M,35-55,0,90.42857142857144,Excellent,D2
F,0-35,0,87.28571428571429,Pass,D2
M,35-55,0,92.71428571428572,Excellent,D2
M,0-35,0,76.0,Pass,D2
M,0-35,0,77.375,Pass,D2
M,0-35,0,77.5,Pass,D2
F,0-35,0,,Fail,D2
F,0-35,0,66.0,Pass,D2
M,35-55,0,27.5,Fail,D2
M,0-35,0,80.0,Fail,D2
F,0-35,0,100.0,Fail,D2
M,0-35,0,69.0,Pass,D2
M,0-35,0,56.4,Fail,D2
F,0-35,0,58.57142857142857,Pass,D2
M,0-35,0,72.0,Pass,D2
M,0-35,0,,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,79.66666666666667,Pass,D2
F,35-55,0,,Fail,D2
M,0-35,0,76.33333333333333,Pass,D2
M,0-35,0,62.142857142857146,Fail,D2
M,0-35,0,44.0,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,84.66666666666667,Fail,D2
F,0-35,0,83.71428571428571,Pass,D2
F,0-35,0,81.66666666666667,Fail,D2
M,0-35,0,80.0,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,63.5,Pass,D2
F,0-35,0,35.0,Fail,D2
M,0-35,0,83.4,Fail,D2
M,0-35,0,85.0,Fail,D2
M,0-35,0,89.66666666666667,Excellent,D2
M,35-55,0,91.71428571428572,Pass,D2
F,0-35,0,74.66666666666667,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,85.0,Fail,D2
F,0-35,0,52.285714285714285,Pass,D2
M,35-55,0,75.57142857142857,Pass,D2
M,0-35,0,80.2,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,50.5,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,45.57142857142857,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,48.285714285714285,Fail,D2
M,0-35,0,67.66666666666667,Fail,D2
M,0-35,0,52.5,Fail,D2
M,0-35,0,84.0,Pass,D2
F,35-55,2,60.0,Fail,D2
F,35-55,0,84.5,Pass,D2
M,35-55,0,90.16666666666669,Excellent,D2
M,55<=,0,77.71428571428571,Pass,D2
F,35-55,0,,Fail,D2
M,55<=,0,,Fail,D2
M,35-55,0,63.71428571428572,Pass,D2
M,35-55,0,,Fail,D2
M,35-55,0,89.16666666666667,Pass,D2
M,55<=,0,75.57142857142857,Fail,D2
M,35-55,0,75.0,Fail,D2
F,35-55,0,67.0,Fail,D2
M,35-55,0,,Fail,D2
M,35-55,0,74.33333333333333,Fail,D2
M,35-55,0,,Fail,D2
M,35-55,1,62.66666666666666,Fail,D2
F,35-55,0,58.57142857142857,Fail,D2
M,35-55,0,64.42857142857143,Pass,D2
F,35-55,1,75.07692307692308,Pass,D2
M,35-55,0,90.28571428571428,Excellent,D2
M,35-55,1,66.0,Fail,D2
F,35-55,1,85.9,Pass,D2
M,35-55,0,61.4,Fail,D2
M,35-55,1,86.57142857142857,Excellent,D2
M,35-55,1,76.3,Pass,D2
M,55<=,1,48.11111111111112,Fail,D2
M,35-55,0,63.85714285714285,Pass,D2
M,35-55,0,63.2,Fail,D2
M,35-55,0,94.57142857142856,Excellent,D2
M,35-55,0,84.42857142857143,Pass,D2
M,35-55,0,75.33333333333333,Pass,D2
F,35-55,1,73.11111111111111,Fail,D2
F,35-55,1,93.0,Fail,D2
M,35-55,0,,Fail,D2
M,35-55,2,63.9,Pass,D2
F,35-55,0,,Fail,D2
M,55<=,0,,Fail,D2
F,35-55,0,,Fail,D2
M,35-55,0,56.285714285714285,Fail,D2
M,35-55,0,56.0,Pass,D2
F,35-55,0,74.0,Pass,D2
F,35-55,0,,Fail,D2
M,35-55,0,,Fail,D2
F,35-55,0,86.71428571428571,Excellent,D2
F,35-55,0,79.57142857142857,Pass,D2
F,35-55,2,79.5,Pass,D2
M,35-55,0,86.14285714285714,Pass,D2
M,35-55,0,86.42857142857143,Excellent,D2
F,0-35,0,81.42857142857143,Pass,D2
M,0-35,3,,Fail,D2
M,35-55,0,50.142857142857146,Pass,D2
M,35-55,1,,Fail,D2
F,0-35,0,91.9375,Pass,D2
F,35-55,0,65.85714285714286,Pass,D2
M,35-55,1,64.2,Fail,D2
M,35-55,0,53.5,Fail,D2
M,35-55,1,54.63636363636363,Fail,D2
F,35-55,0,87.5,Fail,D2
M,35-55,0,91.71428571428572,Excellent,D2
F,35-55,0,78.0,Pass,D2
M,35-55,0,23.33333333333333,Fail,D2
M,35-55,2,,Fail,D2
F,35-55,1,69.72727272727273,Pass,D2
F,35-55,0,,Fail,D2
M,35-55,1,83.63636363636364,Excellent,D2
M,35-55,0,89.14285714285714,Excellent,D2
M,35-55,3,41.0,Fail,D2
F,35-55,0,75.0,Fail,D2
F,35-55,0,95.85714285714286,Excellent,D2
F,35-55,0,84.85714285714286,Pass,D2
